onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.76	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
7.44	0.6	targetCS+	place	left	left	0.512	correct
10.77	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
13.45	0.6	targetCS-	object	right	right	0.394	correct
16.97	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
30.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
33.05	0.6	targetCS-	place	left	left	0.503	correct
37.36	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
40.05	0.6	targetCS+	place	right	right	0.732	correct
45.38	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
48.06	0.6	targetCS+	place	right	right	0.565	correct
54.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
57.06	0.6	targetCS+	place	left	left	0.506	correct
61.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
64.06	0.6	targetCS-	place	left	n/a	0.887	incorrect
67.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.05	0.6	targetCS-	place	right	right	0.43	correct
75.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
77.95	0.6	targetCS+	object	left	left	0.438	correct
81.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
83.83	0.6	targetCS+	place	right	right	0.302	correct
90.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
92.71	0.6	targetCS-	object	right	right	0.733	correct
97.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.71	0.6	targetCS-	object	right	right	0.378	correct
103.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
106.6	0.6	targetCS+	place	right	right	0.71	correct
110.24	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
122.64	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
125.32	0.6	targetCS-	place	right	right	0.54	correct
128.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
131.32	0.6	targetCS+	object	left	left	0.623	correct
137.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
140.31	0.6	targetCS-	place	left	left	0.731	correct
144.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
147.31	0.6	targetCS+	object	right	right	0.401	correct
150.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
153.19	0.6	targetCS+	object	left	left	0.617	correct
158.5	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.19	0.6	targetCS+	place	left	left	0.603	correct
167.5	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
170.19	0.62	targetCS+	place	left	left	0.48	correct
173.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
176.08	0.6	targetCS+	object	right	left	0.82	incorrect
180.39	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.08	0.6	targetCS+	object	left	left	0.456	correct
189.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
192.06	0.6	targetCS-	place	left	left	0.387	correct
197.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.94	0.6	targetCS-	object	left	left	0.483	correct
204.14	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
206.82	0.6	targetCS-	object	right	right	0.449	correct
213.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
215.7	0.6	targetCS+	object	right	right	0.483	correct
219.23	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
231.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
234.3	0.6	targetCS-	place	right	right	0.519	correct
237.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
240.3	0.6	targetCS-	object	left	left	0.674	correct
245.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
248.3	0.6	targetCS+	object	right	right	0.592	correct
252.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
255.31	0.6	targetCS-	object	left	n/a	0.887	incorrect
261.64	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
264.32	0.6	targetCS-	place	right	n/a	0.888	incorrect
267.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.34	0.6	targetCS-	object	left	n/a	0.887	incorrect
