onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
6.45	0.6	targetCS-	object	left	left	0.604	correct
9.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.46	0.6	targetCS-	object	left	left	0.268	correct
18.68	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
21.36	0.6	targetCS-	place	right	n/a	0.888	incorrect
26.69	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.37	0.6	targetCS+	place	left	left	0.289	correct
32.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.25	0.6	targetCS+	object	left	left	0.512	correct
38.89	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
52.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
55.29	0.6	targetCS+	place	left	left	0.428	correct
59.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
62.17	0.6	targetCS+	place	right	right	0.67	correct
67.48	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.17	0.6	targetCS-	object	right	right	0.667	correct
76.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
79.18	0.6	targetCS+	place	left	left	0.36	correct
83.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
86.06	0.6	targetCS+	object	left	left	0.551	correct
91.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
94.06	0.6	targetCS-	place	left	left	0.318	correct
97.26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.94	0.6	targetCS-	object	right	right	0.804	correct
105.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.94	0.6	targetCS-	object	right	right	0.281	correct
111.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113.83	0.6	targetCS+	place	right	right	0.308	correct
120.03	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
122.71	0.6	targetCS+	object	right	right	0.55	correct
127.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
129.71	0.6	targetCS-	place	right	right	0.82	correct
133.35	8.22	boostShock	n/a	n/a	n/a	n/a	n/a
146.76	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
149.45	0.62	targetCS-	place	left	left	0.383	correct
152.66	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
155.34	0.6	targetCS+	object	right	right	0.436	correct
159.57	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.25	0.6	targetCS-	object	left	left	0.443	correct
167.45	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
170.13	0.6	targetCS+	place	right	right	0.775	correct
173.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
176.13	0.6	targetCS-	place	left	left	0.309	correct
181.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.01	0.6	targetCS-	place	left	left	0.436	correct
188.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
190.89	0.6	targetCS-	place	right	right	0.275	correct
197.09	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.77	0.6	targetCS+	object	right	right	0.383	correct
204.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
207.67	0.6	targetCS+	object	left	left	0.267	correct
211.88	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.57	0.6	targetCS-	object	left	left	0.613	correct
220.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
223.58	0.6	targetCS-	object	right	right	0.861	correct
226.91	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
229.59	0.6	targetCS+	object	left	left	0.387	correct
233.12	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
243.54	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
246.22	0.6	targetCS+	place	left	left	0.582	correct
251.54	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
254.22	0.6	targetCS+	place	right	right	0.34	correct
258.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.1	0.6	targetCS+	object	right	n/a	0.886	incorrect
267.42	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
270.1	0.6	targetCS-	place	right	right	0.809	correct
