onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.76	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
6.44	0.6	targetCS-	object	left	left	0.438	correct
9.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
12.34	0.6	targetCS-	place	right	right	0.503	correct
18.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
21.34	0.6	targetCS+	place	right	right	0.454	correct
26.55	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
29.23	0.6	targetCS+	place	left	left	0.379	correct
32.76	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
45.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
47.83	0.6	targetCS-	object	left	left	0.393	correct
51.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
53.73	0.6	targetCS-	place	left	left	0.396	correct
59.93	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
62.61	0.6	targetCS+	object	right	right	0.428	correct
66.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.51	0.6	targetCS-	place	right	n/a	0.887	incorrect
75.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
78.51	0.6	targetCS+	place	right	right	0.261	correct
81.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
84.39	0.62	targetCS+	object	left	left	0.453	correct
88.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.31	0.6	targetCS+	object	right	right	0.243	correct
96.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
99.2	0.6	targetCS-	place	right	right	0.241	correct
102.42	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
105.11	0.6	targetCS-	object	left	left	0.289	correct
110.32	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
113	0.6	targetCS+	object	right	right	0.238	correct
117.2	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
119.88	0.6	targetCS-	object	right	right	0.287	correct
123.41	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
136.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.49	0.6	targetCS-	object	right	right	0.309	correct
143.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
146.38	0.6	targetCS-	place	left	right	0.42	incorrect
151.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
154.3	0.6	targetCS+	place	left	left	0.512	correct
160.61	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.3	0.6	targetCS-	object	left	left	0.329	correct
166.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
169.17	0.6	targetCS+	place	left	left	0.44	correct
172.37	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
175.05	0.6	targetCS+	object	left	left	0.381	correct
181.25	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
183.93	0.62	targetCS+	object	left	left	0.456	correct
189.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.83	0.6	targetCS+	object	right	right	0.34	correct
196.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
198.71	0.62	targetCS-	place	left	left	0.482	correct
202.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.61	0.6	targetCS-	place	right	right	0.33	correct
210.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
213.49	0.6	targetCS+	place	right	n/a	0.886	incorrect
216.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
219.48	0.6	targetCS-	place	left	left	0.42	correct
225.68	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
228.37	0.6	targetCS-	object	right	right	0.301	correct
231.89	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
245.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
247.97	0.6	targetCS+	place	right	n/a	0.885	incorrect
251.28	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
253.96	0.6	targetCS+	object	left	left	0.432	correct
259.16	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.84	0.6	targetCS-	object	right	right	0.376	correct
266.06	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.74	0.6	targetCS+	place	left	left	0.544	correct
