onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.23	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
6.92	0.6	targetCS+	object	left	n/a	0.887	incorrect
10.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.98	0.6	targetCS+	object	left	n/a	0.886	incorrect
18.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
21.01	0.6	targetCS-	place	left	left	0.722	correct
27.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
30.01	0.6	targetCS+	object	left	left	0.604	correct
33.65	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
46.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
48.73	0.62	targetCS-	object	right	right	0.487	correct
54.94	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
57.63	0.6	targetCS-	object	left	left	0.553	correct
61.94	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
64.62	0.6	targetCS-	place	left	left	0.703	correct
67.93	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.62	0.6	targetCS-	object	left	left	0.432	correct
76.17	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.85	0.6	targetCS-	place	right	right	0.463	correct
85.05	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
87.73	0.6	targetCS+	object	left	n/a	0.887	incorrect
91.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
93.73	0.6	targetCS-	place	right	n/a	0.886	incorrect
98.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
100.76	0.6	targetCS+	object	right	n/a	0.886	incorrect
106.07	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.75	0.6	targetCS-	place	left	left	0.438	correct
111.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.65	0.6	targetCS+	place	right	right	0.442	correct
120.87	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
123.55	0.6	targetCS-	object	right	right	0.528	correct
127.86	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
130.54	0.6	targetCS+	place	right	right	0.568	correct
134.18	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
147.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
150.26	0.6	targetCS+	place	right	right	0.705	correct
154.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
157.26	0.6	targetCS-	object	right	right	0.37	correct
160.45	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.14	0.6	targetCS-	object	left	left	0.431	correct
168.33	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
171.02	0.6	targetCS+	object	right	right	0.626	correct
174.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.01	0.6	targetCS-	place	left	left	0.503	correct
183.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
186.03	0.6	targetCS-	place	right	right	0.285	correct
191.23	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
193.91	0.6	targetCS-	place	right	right	0.306	correct
198.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
200.79	0.6	targetCS+	place	left	left	0.285	correct
206.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
209.67	0.6	targetCS+	object	right	right	0.248	correct
213.2	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
215.88	0.6	targetCS+	place	right	right	0.246	correct
221.08	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
223.76	0.6	targetCS-	object	right	right	0.427	correct
227.96	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
230.64	0.6	targetCS+	place	left	left	0.268	correct
234.84	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
237.52	0.6	targetCS-	object	left	left	0.451	correct
241.05	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
254.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
257.13	0.6	targetCS+	place	left	left	0.518	correct
260.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
263.12	0.6	targetCS+	object	right	n/a	0.888	incorrect
268.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
271.12	0.6	targetCS+	place	left	left	0.449	correct
