onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
6.78	0.6	targetCS-	place	left	left	0.361	correct
13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.68	0.6	targetCS+	place	left	left	0.157	correct
19.2	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.95	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
32.63	0.6	targetCS-	object	right	right	0.25	correct
37.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.51	0.6	targetCS+	object	left	left	0.254	correct
45.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.38	0.6	targetCS-	object	right	right	0.231	correct
52.59	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
55.27	0.6	targetCS-	object	left	left	0.249	correct
58.46	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
61.14	0.6	targetCS-	object	left	left	0.252	correct
67.33	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
70.03	0.6	targetCS+	object	right	right	0.209	correct
73.23	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
75.91	0.6	targetCS-	place	right	right	0.24	correct
80.12	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.8	0.6	targetCS+	place	right	right	0.238	correct
87.99	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
90.67	0.6	targetCS-	place	right	right	0.273	correct
96.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.58	0.6	targetCS+	object	right	right	0.255	correct
104.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
107.48	0.6	targetCS+	place	right	right	0.143	correct
113.67	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
116.35	0.6	targetCS+	object	right	right	0.174	correct
119.87	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
131.27	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
133.94	0.6	targetCS+	place	right	right	0.129	correct
137.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
139.81	0.6	targetCS+	object	right	right	0.285	correct
144.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
146.72	0.6	targetCS-	object	left	left	0.326	correct
149.91	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
152.59	0.6	targetCS-	place	left	left	0.241	correct
158.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
161.46	0.6	targetCS+	place	left	left	0.194	correct
166.65	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
169.33	0.6	targetCS-	place	right	right	0.21	correct
174.54	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
177.22	0.6	targetCS+	object	left	left	0.281	correct
180.49	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
183.17	0.6	targetCS+	place	right	right	0.266	correct
187.41	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.09	0.6	targetCS+	object	left	left	0.232	correct
196.32	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
199	0.6	targetCS-	object	left	left	0.17	correct
203.2	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
205.88	0.6	targetCS+	place	left	left	0.262	correct
209.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
211.84	0.6	targetCS-	place	left	left	0.263	correct
218.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
220.71	0.6	targetCS-	object	right	right	0.178	correct
224.23	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
236.62	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
239.3	0.6	targetCS-	object	right	right	0.171	correct
243.84	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
246.52	0.6	targetCS-	place	right	right	0.226	correct
249.71	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
252.39	0.6	targetCS-	place	left	left	0.219	correct
258.63	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
261.31	0.6	targetCS+	place	left	left	0.214	correct
266.5	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
269.18	0.6	targetCS+	object	left	left	0.158	correct
