onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.92	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
7.61	0.62	targetCS+	object	right	right	0.216	correct
14.35	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
17.03	0.6	targetCS-	object	right	right	0.285	correct
20.55	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
31.3	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
33.97	0.6	targetCS-	place	left	left	0.194	correct
38.25	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
40.94	0.6	targetCS+	object	right	right	0.302	correct
45.19	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
47.86	0.6	targetCS-	place	right	right	0.177	correct
54.11	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
56.79	0.6	targetCS+	place	right	right	0.253	correct
60.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
63.02	0.6	targetCS-	object	right	left	0.184	incorrect
68.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
70.94	0.6	targetCS-	place	left	left	0.272	correct
76.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.83	0.6	targetCS-	place	right	right	0.158	correct
85.06	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
87.74	0.6	targetCS+	place	left	left	0.219	correct
91.28	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
93.96	0.6	targetCS+	object	left	left	0.193	correct
98.15	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
100.83	0.6	targetCS-	object	right	right	0.184	correct
107.07	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
109.75	0.6	targetCS-	object	left	left	0.226	correct
115.32	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
118	0.6	targetCS+	place	right	right	0.193	correct
122.23	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
124.9	0.6	targetCS-	place	left	left	0.228	correct
128.42	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
139.15	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
141.83	0.6	targetCS-	object	left	left	0.164	correct
148.09	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
150.77	0.6	targetCS+	object	left	left	0.171	correct
153.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
156.67	0.6	targetCS+	object	right	right	0.202	correct
160.9	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.58	0.6	targetCS-	place	right	right	0.15	correct
168.8	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
171.48	0.6	targetCS+	object	right	right	0.288	correct
176.72	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
179.4	0.6	targetCS+	place	left	left	0.214	correct
182.71	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
185.4	0.6	targetCS+	place	right	right	0.186	correct
191.59	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
194.27	0.6	targetCS+	place	left	left	0.174	correct
198.83	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
201.51	0.6	targetCS-	object	right	right	0.19	correct
206.7	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
209.38	0.6	targetCS-	object	left	left	0.132	correct
215.57	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
218.25	0.6	targetCS+	place	left	left	0.226	correct
221.77	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
233.17	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
235.85	0.6	targetCS-	object	left	right	0.195	incorrect
239.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
242.07	0.6	targetCS-	place	right	right	0.257	correct
247.29	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
249.97	0.6	targetCS+	place	right	right	0.27	correct
253.19	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
255.87	0.6	targetCS+	object	left	left	0.238	correct
260.15	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
262.83	0.6	targetCS-	place	left	left	0.284	correct
269.02	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
271.73	0.6	targetCS+	object	left	left	0.228	correct
