onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.18	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
6.87	0.62	targetCS+	object	right	right	0.374	correct
10.1	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
12.78	0.6	targetCS-	object	left	left	0.383	correct
18.98	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
21.66	0.6	targetCS+	object	left	left	0.354	correct
25.18	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
37.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
40.26	0.6	targetCS-	place	right	right	0.409	correct
43.46	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
46.14	0.6	targetCS-	object	right	right	0.325	correct
51.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
54.02	0.6	targetCS+	object	left	left	0.293	correct
60.24	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
62.92	0.6	targetCS-	place	right	right	0.256	correct
67.45	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.13	0.6	targetCS+	place	right	right	0.247	correct
76.33	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
79.02	0.6	targetCS+	object	right	right	0.228	correct
82.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.89	0.6	targetCS+	object	left	left	0.23	correct
89.09	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
91.77	0.6	targetCS-	place	left	left	0.32	correct
96.97	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
99.66	0.6	targetCS+	place	right	right	0.252	correct
104.85	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.54	0.6	targetCS-	object	left	left	0.259	correct
110.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
113.41	0.6	targetCS+	place	right	right	0.252	correct
117.61	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
120.29	0.6	targetCS-	place	right	right	0.311	correct
126.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
129.19	0.6	targetCS+	place	left	left	0.229	correct
132.72	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
144.11	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
146.79	0.6	targetCS+	object	left	left	0.277	correct
152.99	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
155.67	0.6	targetCS-	place	right	right	0.265	correct
160.87	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
163.56	0.6	targetCS+	object	right	right	0.301	correct
166.75	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.43	0.6	targetCS-	object	right	right	0.275	correct
172.63	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
175.31	0.6	targetCS-	object	left	left	0.278	correct
181.51	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
184.19	0.6	targetCS+	place	left	left	0.286	correct
188.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
191.07	0.6	targetCS+	place	left	left	0.323	correct
196.27	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.95	0.6	targetCS+	object	right	right	0.259	correct
205.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
207.84	0.6	targetCS-	object	left	left	0.224	correct
212.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
214.72	0.6	targetCS+	place	left	left	0.217	correct
220.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
222.93	0.6	targetCS+	place	right	right	0.234	correct
226.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
228.81	0.6	targetCS-	place	left	left	0.249	correct
232.33	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
244.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
247.41	0.6	targetCS-	place	left	left	0.299	correct
253.61	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
256.29	0.6	targetCS-	object	right	right	0.24	correct
259.49	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
262.17	0.6	targetCS-	object	right	right	0.193	correct
266.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.05	0.6	targetCS-	place	left	left	0.21	correct
