onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
3.74	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
6.42	0.6	targetCS+	object	left	left	0.278	correct
12.62	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
15.3	0.6	targetCS-	object	right	right	0.258	correct
20.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
23.52	0.6	targetCS+	place	left	left	0.238	correct
26.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
29.48	0.6	targetCS-	object	left	left	0.174	correct
33	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
45.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
48.41	0.6	targetCS+	object	left	left	0.471	correct
51.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
54.31	0.6	targetCS+	object	right	right	0.182	correct
60.51	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
63.19	0.6	targetCS+	object	left	left	0.194	correct
67.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
70.07	0.6	targetCS-	object	left	left	0.228	correct
76.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
78.95	0.6	targetCS-	place	right	right	0.25	correct
82.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
84.83	0.6	targetCS+	object	left	left	0.239	correct
90.03	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
92.71	0.6	targetCS-	place	left	left	0.231	correct
96.92	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
99.61	0.6	targetCS+	object	right	right	0.301	correct
105.82	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
108.51	0.6	targetCS-	place	left	left	0.304	correct
112.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
115.39	0.6	targetCS+	object	right	right	0.273	correct
120.58	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
123.27	0.6	targetCS-	place	left	left	0.214	correct
126.48	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
129.16	0.6	targetCS+	place	right	right	0.226	correct
132.68	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
143.39	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
146.08	0.6	targetCS+	place	right	right	0.272	correct
150.27	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
152.95	0.6	targetCS-	place	right	right	0.226	correct
159.15	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
161.84	0.6	targetCS-	object	left	left	0.175	correct
167.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
169.72	0.6	targetCS+	place	left	left	0.268	correct
174.92	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.6	0.6	targetCS-	object	right	right	0.187	correct
181.8	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
184.48	0.6	targetCS-	place	right	right	0.161	correct
187.67	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
190.36	0.6	targetCS-	place	left	left	0.206	correct
196.56	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
199.24	0.6	targetCS+	place	left	left	0.231	correct
203.43	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
206.12	0.6	targetCS-	object	right	right	0.232	correct
209.31	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
212	0.6	targetCS-	place	right	right	0.19	correct
218.2	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
220.88	0.6	targetCS+	place	right	left	0.257	incorrect
224.4	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
237.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
239.81	0.6	targetCS-	object	left	left	0.384	correct
243.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
245.69	0.6	targetCS+	place	left	left	0.25	correct
249.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
252.57	0.6	targetCS+	place	right	right	0.207	correct
257.78	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
260.47	0.6	targetCS-	object	right	right	0.238	correct
266.68	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
269.37	0.6	targetCS+	object	right	right	0.238	correct
