onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.39	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
8.07	0.6	targetCS-	object	right	right	0.319	correct
12.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
14.94	0.6	targetCS+	object	left	left	0.254	correct
20.14	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
22.81	0.6	targetCS+	place	right	right	0.312	correct
26	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
28.68	0.6	targetCS+	place	right	right	0.27	correct
32.87	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
35.55	0.6	targetCS+	place	left	left	0.273	correct
38.75	0.71	toneCS-	n/a	n/a	n/a	n/a	n/a
41.44	0.6	targetCS+	place	right	right	0.263	correct
44.96	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
57.35	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.03	0.6	targetCS+	place	left	left	0.579	correct
66.34	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.02	0.6	targetCS+	object	left	left	0.295	correct
74.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
76.89	0.6	targetCS+	place	left	left	0.292	correct
80.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
82.76	0.6	targetCS-	object	left	left	0.279	correct
88.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
91.63	0.6	targetCS+	object	right	right	0.219	correct
95.82	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
98.5	0.6	targetCS-	place	right	right	0.249	correct
104.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
107.38	0.6	targetCS+	object	right	right	0.266	correct
112.57	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
115.25	0.6	targetCS-	place	left	left	0.21	correct
119.44	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
122.12	0.6	targetCS-	place	right	right	0.253	correct
125.31	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
127.99	0.6	targetCS-	object	left	left	0.266	correct
133.18	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
135.86	0.6	targetCS+	object	left	left	0.267	correct
140.05	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
142.73	0.6	targetCS-	place	left	left	0.329	correct
145.92	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
148.6	0.6	targetCS-	place	right	right	0.205	correct
152.12	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
165.51	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
168.19	0.6	targetCS-	object	right	right	0.29	correct
174.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
177.06	0.6	targetCS-	object	left	left	0.249	correct
181.25	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
183.93	0.6	targetCS+	place	right	right	0.265	correct
189.12	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
191.8	0.6	targetCS-	place	left	left	0.23	correct
194.99	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
197.67	0.6	targetCS+	object	right	right	0.286	correct
200.86	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
203.54	0.6	targetCS-	object	right	right	0.319	correct
207.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
210.41	0.6	targetCS+	place	left	left	0.352	correct
215.6	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
218.28	0.6	targetCS-	object	left	left	0.286	correct
224.48	0.71	toneCS+	n/a	n/a	n/a	n/a	n/a
227.17	0.6	targetCS-	place	left	left	0.263	correct
233.36	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
236.04	0.6	targetCS+	object	right	right	0.264	correct
241.23	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
243.91	0.6	targetCS-	place	right	right	0.308	correct
247.43	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
258.83	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
261.51	0.6	targetCS+	object	left	left	0.331	correct
264.7	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
267.38	0.6	targetCS-	object	right	right	0.272	correct
