onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
4.73	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
7.41	0.6	targetCS-	place	right	right	0.383	correct
10.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
13.28	0.6	targetCS+	object	right	right	0.254	correct
19.47	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
22.15	0.6	targetCS-	object	left	left	0.292	correct
26.34	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
29.02	0.6	targetCS+	place	right	right	0.324	correct
32.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
34.89	0.6	targetCS+	place	right	right	0.228	correct
39.08	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
41.76	0.6	targetCS-	object	right	right	0.18	correct
45.28	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
58.68	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
61.36	0.6	targetCS+	object	left	left	0.306	correct
66.55	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
69.23	0.6	targetCS+	object	left	left	0.25	correct
74.42	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
77.1	0.6	targetCS-	object	right	right	0.258	correct
80.29	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
82.97	0.6	targetCS-	place	right	right	0.216	correct
89.18	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
91.85	0.6	targetCS-	object	left	left	0.231	correct
96.04	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.72	0.6	targetCS+	place	left	left	0.243	correct
104.92	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
107.6	0.6	targetCS-	place	right	right	0.284	correct
111.79	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
114.47	0.6	targetCS+	object	left	left	0.313	correct
119.66	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
122.34	0.6	targetCS-	place	left	left	0.259	correct
125.53	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
128.21	0.6	targetCS+	object	left	left	0.25	correct
132.4	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
135.08	0.6	targetCS-	object	left	left	0.215	correct
138.6	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
150.99	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
153.67	0.6	targetCS-	object	right	right	0.294	correct
159.86	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
162.54	0.6	targetCS+	place	left	left	0.463	correct
165.73	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
168.41	0.6	targetCS+	object	right	right	0.281	correct
174.6	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
177.28	0.6	targetCS+	place	left	left	0.183	correct
182.47	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
185.15	0.6	targetCS-	object	left	left	0.336	correct
188.34	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.02	0.6	targetCS+	place	right	right	0.249	correct
195.21	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
197.89	0.6	targetCS-	place	left	left	0.301	correct
201.08	0.69	toneCS+	n/a	n/a	n/a	n/a	n/a
203.76	0.6	targetCS-	place	right	right	0.26	correct
208.95	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
211.63	0.6	targetCS+	place	left	left	0.264	correct
217.83	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
220.5	0.6	targetCS+	place	right	right	0.272	correct
224.7	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
227.38	0.6	targetCS+	object	right	right	0.243	correct
231.56	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
234.25	0.6	targetCS-	object	right	right	0.342	correct
239.44	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
242.12	0.6	targetCS+	object	right	right	0.284	correct
245.63	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
256.03	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
258.71	0.6	targetCS-	place	left	left	0.301	correct
264.9	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
267.58	0.6	targetCS-	place	left	left	0.212	correct
