onset	duration	trial_type	salient_image	salient_location	response_location	response_time	correct
5.74	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
8.42	0.6	targetCS-	object	right	right	0.369	correct
11.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
14.3	0.6	targetCS+	place	right	right	0.335	correct
17.82	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
29.21	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
31.9	0.6	targetCS-	place	left	left	0.391	correct
37.1	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
39.78	0.6	targetCS-	object	left	left	0.414	correct
44.98	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
47.66	0.6	targetCS-	place	left	left	0.347	correct
50.85	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
53.54	0.6	targetCS-	object	right	right	0.455	correct
57.73	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
60.42	0.6	targetCS+	object	left	left	0.424	correct
66.62	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
69.3	0.6	targetCS+	object	right	right	0.354	correct
75.5	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
78.18	0.6	targetCS+	object	right	right	0.402	correct
83.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
86.06	0.6	targetCS+	object	right	right	0.371	correct
90.26	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
92.94	0.6	targetCS-	place	right	right	0.412	correct
96.14	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
98.82	0.6	targetCS+	object	left	left	0.344	correct
103.02	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
105.7	0.6	targetCS-	place	right	right	0.333	correct
111.9	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
114.58	0.6	targetCS-	object	right	right	0.477	correct
117.78	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
120.46	0.6	targetCS+	object	right	right	0.404	correct
123.98	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
136.38	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
139.06	0.6	targetCS+	object	left	left	0.503	correct
144.38	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
147.06	0.6	targetCS-	object	left	left	0.506	correct
151.37	0.69	toneCS-	n/a	n/a	n/a	n/a	n/a
154.06	0.6	targetCS+	place	left	left	0.568	correct
160.37	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
163.06	0.6	targetCS-	object	left	left	0.426	correct
166.25	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
168.93	0.6	targetCS-	place	right	right	0.436	correct
174.13	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
176.81	0.6	targetCS+	place	left	left	0.455	correct
183.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
185.7	0.6	targetCS-	place	left	left	0.45	correct
188.89	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
191.57	0.6	targetCS-	object	right	right	0.435	correct
195.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
198.45	0.6	targetCS+	place	left	left	0.429	correct
201.65	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
204.33	0.6	targetCS+	place	right	right	0.413	correct
210.53	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
213.21	0.6	targetCS+	place	right	right	0.425	correct
216.74	8.2	boostShock	n/a	n/a	n/a	n/a	n/a
228.13	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
230.81	0.6	targetCS+	place	left	left	0.415	correct
236.01	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
238.69	0.6	targetCS-	object	left	left	0.503	correct
243.01	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
245.69	0.6	targetCS+	object	left	left	0.396	correct
250.89	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
253.57	0.6	targetCS-	place	left	left	0.402	correct
259.77	0.7	toneCS+	n/a	n/a	n/a	n/a	n/a
262.45	0.62	targetCS+	place	right	right	0.447	correct
265.66	0.7	toneCS-	n/a	n/a	n/a	n/a	n/a
268.35	0.6	targetCS-	place	right	right	0.426	correct
